,name,handi,move,shaperate,shapelog,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff,dist1b,ownbefore,ownafter,owndiff,trstbefore,trstafter,trstdiff,dist01,dist02,dist21,dist0b,dist2b,bdec30,wdec30,own2before,own2after,own2diff,bdecav,wdecav,label
1813,Yas06_Sue_0328_6,2,59,0.01931079104542732,-3.9470912177967663,0.9878935920645588,0.9591286689302404,-0.028764923134318325,14.8560416116082,10.84740760606688,-4.008634005541321,6.4031242374328485,0.9967264202646308,0.9933682015087796,0.0033582187558512944,11.89742271106884,11.912406643984244,0.014983932915402676,2.0,2.0,0.0,6.4031242374328485,6.4031242374328485,2,0,0.733002475925338,0.6454219618425745,0.2603657255834417,-0.00851387163362774,-0.03470478845709578,0
1814,Sat14_Kob_0303_4,4,77,0.001,-6.907755278982138,0.016167523978573132,0.015173028614706263,-0.0009944953638668652,-2.519376885162219,-2.6206951093025794,-0.10131822414036053,0.0,-0.9980933076068432,-0.99830155564395,0.0002082480371068396,3.617893922458697,3.662866099109309,0.04497217665061326,6.708203932499369,6.708203932499369,0.0,0.0,0.0,0,0,0.2777346866843121,0.2824486919539686,-1.276036242328262,0.0005019754771194082,-0.000939539110304168,0
1815,Mas04_cho_0327_2,4,21,0.002467510756105185,-6.004545427555628,0.997695197815072,0.9977011745383528,5.976723280953777e-06,60.13484909702037,53.90477095369139,-6.230078143328981,5.0,0.243842598540239,0.191855244731496,0.051987353808743066,28.05914734072845,27.41152532865931,-0.6476220120691494,3.1622776601683795,3.1622776601683795,0.0,5.0,5.0,1,1,0.10246681864733004,0.10794672587772952,0.08938842608416588,0.09280800171965252,0.08503180993654236,0
1816,Yas12_Sue_0328_12,2,77,0.2483789771795273,-1.3927995654370422,0.9959027243386676,0.9966909527653134,0.0007882284266457207,6.0836858957274975,6.160965464943169,0.07727956921567357,0.0,-0.9978186299370092,-0.9980995564819533,0.000280926544944049,5.197523203298951,5.426113670742072,0.2285904674431203,1.4142135623730951,1.4142135623730951,0.0,0.0,0.0,0,0,-0.4614757390893225,-0.4601501583070137,-0.5366238173926308,0.0008550300149829902,0.001568349544408279,0
1817,Yas16_cho_0328_16,2,69,0.001,-6.907755278982138,0.3661725873726252,0.08491413289987038,-0.2812584544727548,-1.0344972261773009,-3.2727227089954547,-2.2382254828181543,3.0,-0.5352184376163178,-0.4316695658212635,-0.10354887179505427,7.906361421459937,6.395273426672237,-1.5110879947876992,2.0,2.0,0.0,3.0,3.0,1,1,-0.26471011854889104,-0.2110931695348107,-0.1669594472723725,0.0017933481103607485,0.0020522371775753413,1
1818,Oon14_Kob_0329_14,2,49,0.004289543256163597,-5.4515750188049665,0.9944037981312086,0.9850841289878444,-0.009319669143364129,25.295050898847588,23.52628515315243,-1.768765745695159,4.0,-0.8094302903181698,-0.7961253451936063,-0.013304945124563485,15.3145389885179,19.33436639675747,4.019827408239571,1.0,1.0,0.0,4.0,4.0,1,0,-0.03145014541956881,-0.07242580716740388,-0.7646751997740375,0.0004926738684548904,-0.00760846126514214,0
1819,Sat01_cho_0229_1,4,55,0.0008679621387273072,-7.049362463233018,0.008188387954990441,0.0071174471674319015,-0.0010709407875585386,-24.00457311513157,-24.59347807503972,-0.5889049599081453,0.0,0.16306503052096094,0.1652107715494373,-0.0021457410284763667,18.198838835330232,18.127758228137253,-0.07108060719297171,1.0,1.0,0.0,0.0,0.0,0,0,-0.2933626243810805,-0.2920896968770053,0.4585733959305178,-0.06492245984920735,-0.11325085466925845,0
1820,Tak02_Kob_0328_2,3,9,0.0012231471482664347,-6.706328112044157,0.9971348846801252,0.9971647732054848,2.988852535967812e-05,41.37935997617807,38.20617487280512,-3.173185103372937,2.23606797749979,0.2805464157381053,0.33978607701861724,-0.05923966128051195,21.723881422472612,20.462631346285,-1.2612500761876109,1.4142135623730951,1.4142135623730951,0.0,2.23606797749979,2.23606797749979,0,0,0.4979415401731873,0.5131637174320847,-0.15815546315457002,-0.06360631421312103,-0.17213509864834714,0
1821,Tak02_Kob_0328_2,3,17,0.001,-6.907755278982138,0.996540849551982,0.9964866535264796,-5.4196025502606375e-05,37.886841407653655,30.52349890678371,-7.363342500869948,6.4031242374328485,0.19500992803072112,0.18972373359422007,0.005286194436500996,20.184882205435837,18.331731854305247,-1.8531503511305945,1.4142135623730951,1.4142135623730951,0.0,6.4031242374328485,6.4031242374328485,0,0,0.4027387092584356,0.3638768353919221,-0.2130149756642155,0.03613806200858682,0.11565398260226205,0
1822,Yam02_Kob_0223_2,2,7,0.001,-6.907755278982138,0.9747347655820636,0.9572982465248878,-0.01743651905717591,14.51583512098461,12.875751923093553,-1.6400831978910588,1.4142135623730951,0.3457225462256036,0.5077721680923984,-0.1620496218667949,14.967731402477588,15.000552777521017,0.032821375043424084,2.8284271247461903,2.8284271247461903,0.0,1.4142135623730951,1.4142135623730951,2,0,0.6946157330620104,0.8143014962626096,-0.186843564969612,-0.0546331597919858,-0.011427523828341418,1
