,name,handi,move,shaperate,shapelog,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff,dist1b,ownbefore,ownafter,owndiff,trstbefore,trstafter,trstdiff,dist01,dist02,dist21,dist0b,dist2b,bdec30,wdec30
155,Kat01_cho_0323_1,4,21,0.0010925373062491417,-6.819252483981076,0.9976096002602644,0.9974139804136433,-0.00019561984662108678,48.87598277882606,43.18715450167622,-5.688828277149838,1.4142135623730951,0.6107284858628876,0.7827280190671511,-0.17199953320426342,22.786530676676648,21.120447761800527,-1.666082914876121,1.4142135623730951,2.23606797749979,2.23606797749979,1.4142135623730951,1.0,0,0
156,Kat01_cho_0323_1,4,33,0.0007307070773094893,-7.221497893557118,0.997175332949237,0.9964379885948765,-0.0007373443543604585,44.68305302084273,31.678518736641102,-13.004534284201625,11.045361017187261,-0.22604397095358852,-0.735434792907556,0.5093908219539675,23.132663856299402,19.19032398209994,-3.9423398741994617,1.4142135623730951,9.055385138137417,10.0,11.045361017187261,1.4142135623730951,0,2
157,Kat01_cho_0323_1,4,39,0.0006545025389641523,-7.331635093379441,0.9955718489341371,0.9851835000836641,-0.010388348850473017,26.406827090706553,18.49288694547315,-7.913940145233404,3.605551275463989,0.9154356552501361,0.8837745858857642,0.03166106936437196,15.960599735842804,16.643183338239968,0.6825836023971643,4.0,3.605551275463989,2.23606797749979,3.605551275463989,2.0,0,2
158,Mas06_Sue_0327_4,4,11,0.0014922497794032097,-6.507470378743832,0.9980089490712031,0.9977246215024711,-0.00028432756873197906,53.875877825129024,44.570643974681836,-9.305233850447188,6.0,0.012072432989145107,0.2455709709731234,-0.2334985379839783,23.532232259285813,21.021944414073374,-2.5102878452124386,4.47213595499958,5.0,8.06225774829855,6.0,9.433981132056603,0,0
159,Mas06_Sue_0327_4,4,33,0.0024746425915509462,-6.001659300843407,0.9976769233259198,0.9978928369471562,0.00021591362123640767,62.12817266158629,52.2612234261023,-9.866949235483993,4.123105625617661,0.9581621227342925,-0.4166817097959284,1.3748438325302208,24.23793206338601,20.28663017293984,-3.9513018904461674,5.830951894845301,6.4031242374328485,1.0,4.123105625617661,5.0990195135927845,2,0
160,Sat02_Kob_0229_2,4,29,0.0031219434458762407,-5.769299571762694,0.9969861262571926,0.9965324104621398,-0.00045371579505282256,35.6865122301287,28.05065106003489,-7.635861170093808,3.1622776601683795,0.8876107167229588,0.8437509839065568,0.043859732816401986,17.81820982224101,15.698639871160873,-2.119569951080136,8.54400374531753,4.0,10.63014581273465,3.1622776601683795,9.433981132056603,0,0
161,Sat02_Kob_0229_2,4,9,0.0012338922824710608,-6.697581648661516,0.9969395696952469,0.9969031395760924,-3.643011915444028e-05,44.65357615777872,41.97953783594043,-2.674038321838296,10.0,0.5720836810335023,0.8357304139147888,-0.2636467328812865,21.40493152785358,21.631060267617418,0.22612873976383696,1.4142135623730951,1.0,1.0,10.0,9.433981132056603,0,0
162,Sat02_Kob_0229_2,4,37,0.0005773340817540884,-7.457089461170044,0.9951843497921653,0.9913566712614937,-0.0038276785306715633,21.63632232952649,17.85030799153057,-3.786014337995919,7.810249675906654,-0.6451876963935037,-0.370272718393343,-0.2749149780001607,13.706723231327633,13.218438682920022,-0.48828454840761104,1.4142135623730951,2.23606797749979,2.23606797749979,7.810249675906654,7.615773105863909,0,3
163,Sat02_Kob_0229_2,4,65,0.001,-6.907755278982137,0.160710373865379,0.02068423672636044,-0.14002613713901857,-2.2686929596100454,-14.669168124936933,-12.400475165326888,5.0990195135927845,0.9875690682405838,-0.14561448469749655,1.1331835529380803,7.592836983627869,13.718724796823118,6.1258878131952486,1.4142135623730951,5.0,4.123105625617661,5.0990195135927845,5.0,9,7
164,Sat02_Kob_0229_2,4,7,0.001,-6.907755278982137,0.9973097296602342,0.997076668002798,-0.00023306165743619545,46.55385883923001,43.418457689441816,-3.135401149788194,4.123105625617661,0.3553168267888098,0.27021044236334946,0.08510638442546037,22.82630701315327,21.763340781683407,-1.0629662314698614,1.0,4.0,5.0,4.123105625617661,7.211102550927978,0,0
165,Sat02_Kob_0229_2,4,35,0.001,-6.907755278982137,0.9963607034523522,0.9932394898826852,-0.003121213569666992,29.625962734310182,19.597594504869868,-10.028368229440314,3.605551275463989,-0.14103997280499087,-0.5547120691926785,0.4136720963876876,16.46884007987184,12.939923358873317,-3.528916720998522,3.1622776601683795,3.1622776601683795,6.0,3.605551275463989,5.0,1,2
166,Sat02_Kob_0229_2,4,11,0.0006809503538534045,-7.292021156302766,0.9967000686284317,0.9971041182513979,0.00040404962296614055,43.561776517734906,40.21245513464316,-3.3493213830917483,10.295630140987,0.6005282517766842,0.7896311384504544,-0.18910288667377018,21.875396922202828,20.34395194816455,-1.5314449740382798,1.0,1.4142135623730951,1.0,10.295630140987,9.848857801796104,0,0
