,Unnamed: 0,name,handi,move,shaperate,shapelog,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff,dist1b,ownbefore,ownafter,owndiff,trstbefore,trstafter,trstdiff,dist01,dist02,dist21,dist0b,dist2b,bdec30,wdec30,own2before,own2after,own2diff,bdecav,wdecav,label
1649,1649,Sat03_Sue_0301_1,4,93,0.001,-6.907755278982138,0.9985568151222644,0.9578590752609522,-0.0406977398613122,4.024432984124063,1.7708079008882107,-2.2536250832358524,6.324555320336759,-0.9966533230285254,-0.9948954306746166,-0.0017578923539087745,3.181868432731871,2.530129568226158,-0.6517388645057123,3.6055512754639887,3.6055512754639887,0.0,6.324555320336759,6.324555320336759,0,0,-0.19909547740943845,-0.19835003593351014,-0.7957999532651782,0.03117535247873832,-7.441330236059723e-05,0
1797,1797,Oon14_Kob_0329_14,2,51,0.001,-6.907755278982138,0.9934937562516968,0.9906824508203964,-0.0028113054313001484,26.50309291442253,26.141846781520467,-0.361246132902064,0.0,-0.6726804055141229,-0.6726262702299804,-5.413528414244251e-05,17.18312339178629,20.04588161439704,2.86275822261075,1.0,1.0,0.0,0.0,0.0,0,0,-0.28327345867168274,-0.28231752612140665,-0.3893528115582977,0.003464171642508091,-0.029073685527684082,0
3113,3113,Sat09_Sue_0302_3,4,25,0.0010486667742952702,-6.860235660380405,0.9970228149012852,0.9969539869304944,-6.882797079077463e-05,24.370967270332972,23.257719076851746,-1.1132481934812226,0.0,-0.5804043398548234,-0.5976782621207516,0.017273922265928162,13.117724368371148,12.605286654336476,-0.5124377140346699,1.0,1.0,0.0,0.0,0.0,0,0,0.3610732000551014,0.3572864530932307,-0.9587514621758529,0.20460660486405294,-0.09086809047789246,0
3212,3212,Sat12_Sue_0303_2,4,97,0.001,-6.907755278982138,0.0007025790765076144,0.0008511881266763942,0.00014860905016877982,-71.21506189958659,-78.59239506140212,-7.377333161815543,12.649110640673518,-0.7623154316959018,-0.8874753834162377,0.1251599517203359,7.451702910210835,13.465777261009224,6.014074350798391,1.0,1.0,0.0,12.649110640673518,12.649110640673518,0,7,0.7195853600163917,0.4068199982280421,-1.6070607434326294,0.0764840580751501,0.040166524270664083,0
2286,2286,Yas19_Kob_0328_19,2,61,0.5099003911018372,-0.6735398839045783,0.8777588267763293,0.8172232004222493,-0.06053562635408005,4.972157371969514,5.262403331919837,0.2902459599503233,5.385164807134505,-0.6256944546029957,-0.6833679453957355,0.057673490792739875,11.528989318735077,15.751903391699715,4.222914072964636,1.0,1.0,0.0,5.385164807134505,5.385164807134505,0,1,-0.2945434327293611,-0.35653297215169844,-0.3888245126663744,-0.0035012599712653525,-0.009431693606559629,0
2029,2029,Yam12_Sue_0316_1,4,55,0.001,-6.907755278982138,0.3686377725749913,0.18899209844270887,-0.17964567413228238,-4.015273725765698,-6.862760248115758,-2.8474865223500587,12.529964086141668,0.8995453177414917,0.3583493482989784,0.5411959694425132,19.38251468617663,17.36541633954388,-2.01709834663275,1.0,1.0,0.0,12.529964086141668,12.529964086141668,4,0,0.7002628814824337,0.4566904909165805,-0.34191353318345524,0.06654580605366525,-0.024413266992256315,0
1135,1135,Yas11_Kob_0328_11,2,37,0.003284015459939837,-5.718688379747786,0.981688221343672,0.9801587585310876,-0.0015294628125844814,15.572838697065857,13.306448019962792,-2.2663906771030646,5.0990195135927845,-0.9035140947384592,-0.907305966461949,0.003791871723489715,16.296611798726914,14.846160977597561,-1.450450821129353,9.899494936611664,9.899494936611664,0.0,5.0990195135927845,5.0990195135927845,0,0,-0.09029393180077487,-0.09675581050446327,-0.8170120346611742,-0.001345537550197673,-0.00020834289671634032,0
1428,1428,Tak12_Sue_0329_5,3,35,0.10568606853485107,-2.2472821967334444,0.993874872593042,0.9950158058472256,0.0011409332541836292,36.92859637169783,35.49865949963461,-1.4299368720632157,8.602325267042627,0.8108381132290258,0.8385397222718832,-0.027701609042857456,16.690767816391627,15.672793256559293,-1.017974559832334,3.0,3.0,0.0,8.602325267042627,8.602325267042627,1,0,0.5872823907943759,0.6461399150070819,0.2512573314775073,0.0662758651845965,0.06207779643089216,0
451,451,Sat04_cho_0301_2,4,109,0.0017092498019337654,-6.371700717049409,0.002763943679964686,0.002052300459924328,-0.0007116432200403587,-16.220617266725846,-33.49883905731144,-17.27822179058559,9.486832980505136,0.8742186597399646,-0.707348684333812,1.5815673440737767,5.676671077622296,10.564736066723801,4.8880649891015056,9.848857801796104,9.848857801796104,0.0,9.486832980505136,9.486832980505136,8,6,-0.10938963640754072,-0.5773377261559808,-0.5979590479262713,0.06151263371718381,0.08585666730435199,0
2417,2417,Oon13_cho_0329_13,2,17,0.0014221938326954842,-6.555554646978004,0.993435324582498,0.9884452648076152,-0.00499005977488276,21.84267807712829,18.713466232218174,-3.1292118449101167,7.280109889280517,0.8371676844817841,0.7398748902948974,0.09729279418688663,17.089257450450088,15.793078755372846,-1.2961786950772451,2.0,2.0,0.0,7.280109889280517,7.280109889280517,1,0,0.1133089125528924,0.1040371207547872,0.626565977742005,0.0163415254190854,0.07029457746470391,0
119,119,Yam01_cho_0223_1,2,53,0.001,-6.907755278982138,0.031072064880688813,0.031442995484048615,0.00037093060335979816,-16.339809167752723,-16.276867401013813,0.06294176673890561,0.0,-0.2681513501725828,-0.2037511164084003,-0.0644002337641825,16.67035532630938,16.63830714066486,-0.03204818564451983,1.0,1.0,0.0,0.0,0.0,0,0,-0.14479094361751935,-0.10583909284432323,-0.05896017279088095,0.009783896556314885,0.002648973928115958,0
3167,3167,Yas03_Sue_0328_3,2,45,0.0034264009445905685,-5.676244855982971,0.9942924610212556,0.9938730018215048,-0.00041945919975094886,30.98965515856482,30.11249789826013,-0.8771572603046921,0.0,0.794907739934213,0.7917800335223044,0.003127706411908626,15.803423531014438,15.931091101523284,0.12766757050884614,1.4142135623730951,1.4142135623730951,0.0,0.0,0.0,0,0,0.9197086183489408,0.9163870166159958,-0.12792858482663627,-0.027426561629590233,0.1581209696957181,0
3161,3161,Yas03_Sue_0328_3,2,25,0.0012379200197756288,-6.694322711188246,0.9943974006769802,0.9942348166268911,-0.00016258405008928722,33.248092668541986,30.359745905177316,-2.88834676336468,0.0,0.19989414039195424,0.20746455066183925,-0.007570410269885003,20.533375635297478,18.222248140170787,-2.311127495126687,1.0,1.0,0.0,0.0,0.0,0,0,0.37112080284194604,0.3762740043003913,-0.16365625218010674,0.030656726685186486,0.01957465883936485,0
1714,1714,Oon11_Kob_0329_11,2,51,0.0008764415397308768,-7.0396405532251,0.9539345814237629,0.9474303635657244,-0.006504217858038452,8.290124793512032,7.61992329536768,-0.6702014981443538,0.0,-0.9013097285719256,-0.9069110902826332,0.005601361710707353,11.785107019844347,11.556686249281892,-0.22842077056245105,1.4142135623730951,1.4142135623730951,0.0,0.0,0.0,0,0,-0.04107911048997335,-0.04224456692423265,-0.8658319797926597,-0.011461844404495908,0.014232690732595674,0
2704,2704,Oon07_cho_0329_7,2,19,0.0015557383885607126,-6.465804998106539,0.9938148672250884,0.993240521832377,-0.0005743453927115062,25.89771400001585,22.509196863270102,-3.3885171367457514,2.0,0.17917745868353147,0.13832583259408046,0.040851626089451004,18.831671348981107,17.470066420735808,-1.361604928245299,4.242640687119285,4.242640687119285,0.0,2.0,2.0,0,0,0.6704268198976354,0.6616082455419008,-0.5321009873035549,-0.01027921308040125,-0.003141702915555853,0
2963,2963,Yam07_cho_0301_1,4,3,0.001,-6.907755278982138,0.9974050989581528,0.9974611706759308,5.607171777799458e-05,46.64822706177634,45.77692002186245,-0.8713070399139013,10.63014581273465,0.5397175685648671,0.5036064218189898,0.03611114674587723,22.77853017137887,22.49810209105492,-0.2804280803239543,2.0,2.0,0.0,10.63014581273465,10.63014581273465,0,0,0.8702142024481672,0.8719494336720115,-0.3666077806291773,-0.042387295093867516,-0.040463968427659584,0
1216,1216,Kat02_Kob_0326_2,4,27,0.0009210443240590395,-6.990002396852829,0.9969607469475248,0.9968043649827356,-0.0001563819647891762,38.81253627965338,35.392214793209526,-3.4203214864438607,4.123105625617661,0.3634080487966704,0.4025479636975357,-0.03913991490086527,18.162260518158604,19.938686366697965,1.7764258485393611,3.6055512754639887,3.6055512754639887,0.0,4.123105625617661,4.123105625617661,2,1,-0.11844660506145922,0.12317855615949372,0.5209945687589949,-0.004286157813574165,-0.001436494837272262,0
922,922,Tak14_Kob_0329_7,3,65,0.0011723499046638608,-6.748745078918077,0.9980538044657729,0.9977881335380949,-0.00026567092767770806,45.5420875785901,41.802951312524414,-3.739136266065693,4.47213595499958,-0.5652693632879734,-0.8952388931341915,0.3299695298462181,14.981412495759379,12.671177115347215,-2.3102353804121627,1.0,1.0,0.0,4.47213595499958,4.47213595499958,0,1,0.6108836192363299,0.4883289434715897,-1.5061225123705215,0.0015978744954996404,0.004226676672401286,0
1637,1637,Sat03_Sue_0301_1,4,51,0.001,-6.907755278982138,0.9863355369709822,0.9789456367780912,-0.007389900192890875,27.981962157505123,24.19944286507833,-3.7825192924267874,3.1622776601683795,-0.38718761609489305,-0.3306276204604735,-0.05655999563441955,18.47321782273517,17.1740051808719,-1.2992126418632708,1.4142135623730951,1.4142135623730951,0.0,3.1622776601683795,3.1622776601683795,0,0,0.243929296217921,0.2462138551642955,-0.5745569166783945,-0.002661512753253825,0.003720167639542471,0
1796,1796,Oon14_Kob_0329_14,2,47,0.001,-6.907755278982138,0.9965978497721516,0.9781468410338228,-0.018451008738328837,24.9748078821498,20.831879182021254,-4.142928700128543,8.602325267042627,-0.10958198726287513,-0.32680821017818623,0.2172262229153111,15.686443779167323,18.84380816615533,3.157364386988011,2.23606797749979,2.23606797749979,0.0,8.602325267042627,8.602325267042627,1,0,0.2507770633301919,0.12072794116969805,-0.5775852735083782,0.011689572523941066,0.01741479740501001,0
3203,3203,Sat12_Sue_0303_2,4,11,0.00249345856718719,-5.994084549443724,0.9974529330796996,0.9968858085977564,-0.000567124481943293,49.17797835460536,39.98841307434566,-9.189565280259698,6.4031242374328485,-0.06896220213395796,-0.4330774560576393,0.3641152539236814,23.707597490050176,19.510190089470484,-4.197407400579692,5.830951894845301,5.830951894845301,0.0,6.4031242374328485,6.4031242374328485,0,1,0.474904498249356,0.30337276549572795,-0.9079819543069954,0.05080156423527354,0.11425330883035499,0
1118,1118,Yam14_Kob_0316_3,4,65,0.035910487174987786,-3.326725904281233,0.01935280015873864,0.014038398466839186,-0.005314401691899451,-2.141565123026745,-2.68355710356764,-0.5419919805408946,7.071067811865476,0.970500283459198,0.9876563084555552,-0.017156024996357155,3.454113366773737,3.4918092436953776,0.03769587692164045,5.385164807134505,5.385164807134505,0.0,7.071067811865476,7.071067811865476,0,1,-0.12990700207173256,-0.2092603213505503,1.1175633105272875,-0.00010038671116383012,0.00020608087674220402,0
3261,3261,Yas04_Sue_0328_4,2,33,0.0009575530420988797,-6.951129441995883,0.9889924283840588,0.9887593453451292,-0.00023308303892977114,18.27687702305805,18.216444662639887,-0.060432360418165125,0.0,-0.6829295919940894,-0.6844180262806929,0.0014884342866035016,16.245718262011877,16.24473425771606,-0.0009840042958160213,1.0,1.0,0.0,0.0,0.0,0,0,0.8332806417859041,0.8354448600140831,-1.517698668066597,0.00010160424909289034,0.0002003418648024724,0
2854,2854,Tak02_Kob_0328_2,3,45,0.0008270973921753466,-7.0975881042452125,0.9964299359772452,0.9970957250823672,0.0006657891051219389,36.30782763779752,28.573068413858532,-7.73475922393898,5.385164807134505,0.1272053563926968,-0.6324161992165133,0.7596215556092101,14.919782868354671,9.788787418589724,-5.130995449764949,2.0,2.0,0.0,5.385164807134505,5.385164807134505,0,0,0.7183749546941094,0.7669353276978993,-1.3507911539106223,-0.04111981948514853,0.020024961061541818,0
48,48,Oon04_cho_0329_4,2,91,0.002710419008508325,-5.910652040356572,0.8387161028235569,0.8311088862302992,-0.007607216593257694,4.586789376874181,4.786519474865845,0.1997300979916634,0.0,0.980737684299332,0.982090459497824,-0.0013527751984920846,11.750448875658275,12.260664570374047,0.5102156947157734,1.0,1.0,0.0,0.0,0.0,0,0,0.17485254279731358,0.17652372089769305,0.8072379167005106,0.021457662444196782,-0.0007599624489187384,0
1398,1398,Tak04_cho_0328_4,2,77,0.001,-6.907755278982138,0.9972120053198084,0.9972028009689252,-9.204350883362801e-06,25.950492843878376,24.877604565809985,-1.0728882780683942,0.0,0.6305798152904326,0.6319570854714546,-0.0013772701810219614,12.947457745623119,12.670944441697912,-0.2765133039252081,1.0,1.0,0.0,0.0,0.0,0,0,0.14493463303497864,0.14455987913494878,0.4870224524364759,-0.0005108171934440353,0.0012759974234051801,0
2800,2800,Yam15_Sue_0316_4,4,105,0.0019924533553421497,-6.218388557690789,0.0005437600216787741,0.0005409533961039381,-2.806625574836019e-06,-4.756313274993807,-4.874788225857442,-0.1184749508636358,0.0,0.9987966998091032,0.998789045487028,7.654322075278941e-06,2.1273696354844382,2.122319619218481,-0.005050016265957247,2.0,2.0,0.0,0.0,0.0,0,0,0.998161923248282,0.9981388232873908,0.0006271222387459474,-0.00014728222417909056,-6.724559143204967e-05,0
2386,2386,Yam11_Kob_0302_1,4,35,0.01724553108215332,-4.060202236769858,0.9954309908071568,0.9953884413564392,-4.254945071735517e-05,29.970069011719467,26.515333983425574,-3.4547350282938862,3.0,-0.6482761303463286,-0.5569059830789919,-0.09137014726733672,13.287453440383453,13.10857473788771,-0.17887870249574256,1.4142135623730951,1.4142135623730951,0.0,3.0,3.0,0,1,0.26988321306799457,0.28408380688982504,-0.8267891961469864,0.003983534484724993,0.026551955585064516,0
563,563,Tak13_cho_0329_6,2,89,0.006999801378697157,-4.961873504801222,0.006488250076269964,0.007041671416942673,0.0005534213406727106,-23.2270051294702,-23.949813584283444,-0.7228084548132365,0.0,0.9925610421939071,0.9930597302284784,-0.0004986880345713153,16.75394536477561,17.292789831038963,0.5388444662633489,2.0,2.0,0.0,0.0,0.0,0,0,0.12884201700409936,0.13637087754671764,0.8642177132243789,0.034175549842409225,-0.005227289094404009,0
1001,1001,Sat10_cho_0302_4,4,51,0.008127884939312935,-4.812454544334677,0.08230764042822536,0.00802283931964165,-0.07428480110858371,-13.63853241172161,-24.821779257455553,-11.183246845733944,7.211102550927977,0.011356155935443242,0.9351574566818798,-0.9238013007464364,17.750521441596582,15.155927525186524,-2.5945939164100564,11.6619037896906,11.6619037896906,0.0,7.211102550927977,7.211102550927977,2,8,0.28228305117981456,0.4648861070857693,0.6528744055020652,0.0995671771675078,0.2694081890665169,0
3009,3009,Oon10_cho_0329_10,2,39,0.17178146541118622,-1.7615321599365503,0.5835429742274337,0.486530675509885,-0.0970122987175488,0.9023777251915436,-1.0714572950561971,-1.9738350202477408,1.0,-0.14660379021615524,-0.17016435662267498,0.023560566406519767,16.00018894084107,17.378949245315095,1.378760304474028,3.1622776601683795,3.1622776601683795,0.0,1.0,1.0,0,0,0.5687895300248004,0.531939216806962,-0.7389538866474754,0.03134183545577859,-0.01916425048452729,0
2037,2037,Yam12_Sue_0316_1,4,15,0.0012080706655979154,-6.718730683168937,0.9958327540884632,0.9956445078671312,-0.0001882462213320668,36.311549874416144,32.716322210389386,-3.5952276640267584,7.071067811865476,0.3040649768195685,0.3918825733495969,-0.08781759653002835,20.629140374249914,18.479561949830863,-2.149578424419051,4.0,4.0,0.0,7.071067811865476,7.071067811865476,0,2,0.4981987891499206,0.5132703625364183,-0.10631621580032367,-0.0010580055618864687,-0.0011290503851438124,0
1656,1656,Sat03_Sue_0301_1,4,19,0.0011157589033246038,-6.798220474809741,0.9974930434452924,0.9972758064971716,-0.0002172369481205916,51.846031079770356,48.51539529129693,-3.3306357884734226,2.23606797749979,0.4722589960229948,0.8977435597216052,-0.4254845636986105,26.210289729035463,24.038454951328486,-2.1718347777069766,5.0,5.0,0.0,2.23606797749979,2.23606797749979,0,0,0.5533138625402182,0.5766887367303296,0.34442969718138705,-0.024344362732536262,-0.05327446019152732,0
926,926,Oon01_cho_0329_1,2,15,0.001,-6.907755278982138,0.9931388519928251,0.9869697263803568,-0.006169125612468407,26.410334890516037,21.592037060352894,-4.818297830163143,1.4142135623730951,0.0010264813432601422,0.08200048201904066,-0.08097400067578052,18.40930675813864,17.785896637728197,-0.6234101204104405,4.123105625617661,4.123105625617661,0.0,1.4142135623730951,1.4142135623730951,1,0,0.27782545859346064,0.3599642283058752,-0.19582497657442,-0.000971004704866718,0.0008667599333082032,0
984,984,Sat10_cho_0302_4,4,89,0.1097421646118164,-2.2096216226340823,0.0010034956522370075,0.0005487584771443066,-0.00045473717509270095,-51.31412856532561,-53.66037645628764,-2.346247890962026,10.0,-0.9728667041770404,-0.9724196024882068,-0.00044710168883366214,8.907777863708896,6.601312785172957,-2.306465078535938,6.708203932499369,6.708203932499369,0.0,10.0,10.0,0,1,0.5112123694004428,0.4996123390397206,-1.4836319718886497,0.02693181323526297,-0.00325409068370236,0
