,name,move,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff
159,Yam04_cho_0229_1,17,0.9998321127793994,0.9998857871488503,5.367436945091786e-05,56.42311037441821,64.4281117569201,8.005001382501895
160,Yam04_cho_0229_1,23,0.9998764926633612,0.9998850813942569,8.588730895708885e-06,66.51317780089224,71.4649565217103,4.951778720818069
161,Yam04_cho_0229_1,53,0.9994148825573397,0.9994767778820932,6.189532475353587e-05,70.72350745926386,74.89868388684802,4.175176427584162
162,Oon12_Sue_0329_12,13,0.9862460444098834,0.9761532005236108,-0.010092843886272629,13.704183038221208,12.88406897450555,-0.8201140637156588
163,Oon12_Sue_0329_12,27,0.9777736641931402,0.9623875264899204,-0.015386137703219727,10.273311409347162,8.979835255506542,-1.2934761538406203
164,Oon12_Sue_0329_12,31,0.973374678429664,0.9167738344797925,-0.056600843949871416,9.632563338995165,10.516837970390872,0.8842746313957068
165,Oon12_Sue_0329_12,91,0.9940794421554604,0.9885936352247748,-0.005485806930685566,15.872598025798872,9.242725110578622,-6.6298729152202505
166,Tak18_Kob_0329_11,33,0.9982679359051028,0.9976821297182208,-0.0005858061868819764,28.92855701070368,25.53022546688695,-3.398331543816731
167,Tak18_Kob_0329_11,61,0.9985418923352004,0.9950494721865886,-0.003492420148611841,50.02520415681669,28.237326500990367,-21.787877655826325
168,Tak18_Kob_0329_11,71,0.7961383520603206,0.5522683630876197,-0.24386998897270085,3.9966473515275958,-0.08913451258825533,-4.085781864115851
169,Tak18_Kob_0329_11,59,0.9971783262939371,0.9969266382659091,-0.0002516880280279965,38.46187168259839,35.1556076434099,-3.306264039188491
170,Tak18_Kob_0329_11,19,0.9986602627393432,0.9986452993112795,-1.4963428063619055e-05,31.285547429532787,30.525797426032796,-0.7597500034999918
171,Tak18_Kob_0329_11,7,0.9953033890376367,0.9951188291276098,-0.00018455991002686023,17.49089807919755,16.9725319117061,-0.5183661674914504
172,Sat07_cho_0302_1,63,0.0032660425690616,0.005057228472419406,0.001791185903357806,-6.674267577146104,-10.22030425302121,-3.546036675875106
173,Sat07_cho_0302_1,33,0.9889711040867513,0.81166232372955,-0.1773087803572012,17.782582615569712,4.788816902258139,-12.993765713311573
174,Sat07_cho_0302_1,47,0.32138466737282667,0.027271289881777294,-0.2941133774910494,-1.5344017229257916,-10.796093579281136,-9.261691856355345
175,Sat07_cho_0302_1,17,0.9988045678171557,0.9981154728480021,-0.0006890949691535919,32.3485899667733,27.459437072609862,-4.889152894163434
176,Sat07_cho_0302_1,49,0.027909242167276527,0.0063461592535839495,-0.021563082913692577,-8.168884737509424,-18.830355273624175,-10.66147053611475
177,Sat07_cho_0302_1,15,0.9993613085680144,0.9987723791227626,-0.0005889294452517957,36.989566786633546,31.5626483444708,-5.426918442162744
178,Sat07_cho_0302_1,7,0.9996219299617823,0.9994838236354036,-0.00013810632637878406,40.614734776445474,37.04105876709819,-3.573676009347281
179,Sat07_cho_0302_1,5,0.9996225867862824,0.9995843001286773,-3.828665760507999e-05,40.29576231307748,38.54096338454304,-1.7547989285344414
180,Sat07_cho_0302_1,81,0.0017960126101511653,0.0011633801912859232,-0.0006326324188652421,-5.49626790350176,-7.148013190083755,-1.6517452865819946
181,Sat07_cho_0302_1,87,0.0014415432883138068,0.0009188130545746409,-0.0005227302337391659,-5.019901454097133,-7.011976123584374,-1.9920746694872404
182,Mas02_Kob_0325_1,29,0.9995675526381267,0.9996060371809037,3.848454277699531e-05,50.96379212010281,45.47215970661773,-5.491632413485078
183,Mas02_Kob_0325_1,31,0.9994279667303175,0.9995880135302053,0.0001600467998877919,55.17245411241468,43.27339783340341,-11.899056279011269
184,Mas02_Kob_0325_1,19,0.9997910980371332,0.9996977740587034,-9.332397842976015e-05,57.89281058379683,48.272068275558055,-9.620742308238775
185,Sat02_Ike_0229_2,35,0.9986629166350008,0.9958706551098011,-0.002792261525199735,25.575222469392553,16.738700130558826,-8.836522338833728
186,Sat02_Ike_0229_2,65,0.18555963193888025,0.017821200042485885,-0.16773843189639437,-2.6854059194107194,-13.852207832867819,-11.1668019134571
187,Sat02_Ike_0229_2,45,0.9956680723994215,0.96043347431384,-0.03523459808558149,11.085988260625488,6.971709721904002,-4.114278538721486
188,Sat02_Ike_0229_2,49,0.9498729659997533,0.5283660120687552,-0.42150695393099813,7.3980341406246755,0.7214242797715216,-6.676609860853154
189,Sat02_Ike_0229_2,39,0.9946666535016141,0.993523223845483,-0.001143429656131123,16.130359722476896,13.475010885534578,-2.655348836942318
190,Sat02_Ike_0229_2,55,0.5460126257058343,0.4748015826348053,-0.07121104307102899,0.5367485375298865,0.39571689531580634,-0.14103164221408016
191,Sat02_Ike_0229_2,53,0.7515031489232311,0.5411044305760944,-0.21039871834713675,2.7017127107970755,0.5002626044123207,-2.2014501063847547
192,Sat02_Ike_0229_2,47,0.985114844793721,0.9324068167738009,-0.05270802801992014,9.570714386220603,6.454945023259058,-3.1157693629615446
193,Sat02_Ike_0229_2,41,0.9945274461530456,0.9780927482156262,-0.016434697937419362,13.826860572253514,11.366861074283008,-2.4599994979705055
194,Sat02_Ike_0229_2,73,0.017196880801495174,0.003038911400127242,-0.014157969401367931,-10.806347440772365,-47.368318777132295,-36.56197133635993
